SOURCE_TEMPLATE,SOURCE_MESSAGE_ID,FINAL_STATUS,STATUS_SOURCE,APPROVED,REJECTED,INVALID_FORMAT,ERROR,REJECTED_REASON,MESSAGE ID,TEXT,DESCRIPTION,IMAGE,CTA 1,LINK 1,CTA 2,LINK 2,TEXT 2
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,59,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,59,"🔐 SECURE CARD ACCESS

Your secure card access page is ready.
Open it to review the next step connected to your request.",,,🔐 OPEN ACCESS,https://newsoun.com/ns-gb-cc-en-mct-013/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,60,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,60,"📍 STATUS CHECKPOINT

Your Credit Card request reached a new checkpoint.
Review the status and confirm the next step below.",,,📍 CHECK STATUS,https://newsoun.com/ns-gb-cc-en-mct-014/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,61,NO_STATUS,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,0,0,0,0,,61,"📝 APPLICATION REVIEW

{{first_name}}, your card application review is available.
Open the update to see what is ready and continue.",,,📝 START REVIEW,https://newsoun.com/ns-gb-cc-en-mct-015/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,62,APPROVED,teste-3-2gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,62,"📬 CARD NOTICE WAITING

A card notice is waiting in your profile.
Read it now and follow the available instruction on the next page.",,,📬 READ NOTICE,https://newsoun.com/ns-gb-cc-en-mct-016/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,63,APPROVED,teste-3-2gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,63,"🔄 REQUEST UPDATED

{{first_name}}, your request information was updated.
Review the new card step and continue from the link below.",,,🔄 CHECK UPDATE,https://newsoun.com/ns-gb-cc-en-mct-017/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,64,APPROVED,teste-3-2gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,64,"✅ CONFIRMATION READY

{{first_name}}, your confirmation step is ready.
Check the card details and complete the step below.",,,✅ COMPLETE NOW,https://newsoun.com/ns-gb-cc-en-mct-018/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,65,NO_STATUS,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,0,0,0,0,,65,"📊 PROFILE CHECK READY

Your Credit Card profile check is ready.
Verify the information and keep your request moving forward.",,,📊 VERIFY PROFILE,https://newsoun.com/ns-gb-cc-en-mct-019/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,66,NO_STATUS,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,0,0,0,0,,66,"🔔 NEW CARD UPDATE

{{first_name}}, a new card update is available.
Open it to review the current status and next instruction.",,,🔔 READ STATUS,https://newsoun.com/ns-gb-cc-en-mct-020/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,67,NO_STATUS,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,0,0,0,0,,67,"🟣 REQUEST STEP READY

A request step is ready in your card profile.
Open the page, review the details, and continue safely.",,,🟣 OPEN STEP,https://newsoun.com/ns-gb-cc-en-mct-021/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,68,NO_STATUS,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,0,0,0,0,,68,"📎 CARD DETAILS READY

{{first_name}}, your card details are ready to review.
Confirm the information before moving to the next step.",,,📎 REVIEW DETAILS,https://newsoun.com/ns-gb-cc-en-mct-022/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,69,NO_STATUS,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,0,0,0,0,,69,"🧾 CARD FILE UPDATED

Your card file has a fresh update.
Open the details page to review the information now available.",,,🧾 OPEN FILE,https://newsoun.com/ns-gb-cc-en-mct-023/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,70,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,70,"📥 IMPORTANT CARD NOTICE

{{first_name}}, an important notice is ready for your card request.
Read it now and complete the available action.",,,📥 OPEN NOTICE,https://newsoun.com/ns-gb-cc-en-mct-001/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,71,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,71,"🟢 REQUEST STILL ACTIVE

Your Credit Card request is still active.
Complete the next available step to keep the review moving.",,,🟢 CONTINUE,https://newsoun.com/ns-gb-cc-en-mct-002/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,72,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,72,"🔍 CHECK CARD STATUS

{{first_name}}, your card status is ready to check.
Open the update and review the next instruction.",,,🔍 CHECK STATUS,https://newsoun.com/ns-gb-cc-en-mct-003/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,73,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,73,"💬 CARD MESSAGE READY

A new message about your card request is ready.
Read it and continue from the secure page below.",,,💬 READ MESSAGE,https://newsoun.com/ns-gb-cc-en-mct-004/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,74,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,74,"🏦 CARD REVIEW NOTICE

{{first_name}}, your card review notice is available.
Check the information and continue to the next step.",,,🏦 REVIEW NOTICE,https://newsoun.com/ns-gb-cc-en-mct-005/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,75,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,75,"⚡ QUICK CARD CHECK

A quick card check is ready for your profile.
Verify the details and continue with the available option.",,,⚡ CHECK NOW,https://newsoun.com/ns-gb-cc-en-mct-006/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,76,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,76,"📌 NEXT ACTION READY

{{first_name}}, one card action is ready for you.
Review the details and complete the available step.",,,📌 TAKE ACTION,https://newsoun.com/ns-gb-cc-en-mct-007/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,77,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,77,"🔐 PROFILE CONFIRMATION

{{first_name}}, your profile confirmation is available.
Confirm the card request details to continue.",,,🔐 CONFIRM PROFILE,https://newsoun.com/ns-gb-cc-en-mct-008/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,78,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,78,"📋 FINAL REVIEW STEP

Your card request has a final review step ready.
Check the information before continuing below.",,,📋 FINAL REVIEW,https://newsoun.com/ns-gb-cc-en-mct-009/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,79,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,79,"📣 STATUS NOTICE READY

{{first_name}}, a status notice is ready in your profile.
Open it to review what changed and what comes next.",,,📣 READ NOTICE,https://newsoun.com/ns-gb-cc-en-mct-010/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,80,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,80,"🔎 OPTION REVIEW

{{first_name}}, your card option review is available.
Check the details and choose how to continue.",,,🔎 REVIEW OPTION,https://newsoun.com/ns-gb-cc-en-mct-011/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,81,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,81,"📨 APPLICATION UPDATE

Your application has an update waiting.
Open it to review the card step connected to your profile.",,,📨 OPEN UPDATE,https://newsoun.com/ns-gb-cc-en-mct-012/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,82,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,82,"✅ DETAILS CONFIRMED?

{{first_name}}, your card details are ready for confirmation.
Review the information and confirm it below.",,,✅ CONFIRM DETAILS,https://newsoun.com/ns-gb-cc-en-mct-013/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,83,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,83,"🧭 CARD PATH OPEN

Your card path is ready for the next step.
Open the page to see the available review option.",,,🧭 CONTINUE,https://newsoun.com/ns-gb-cc-en-mct-014/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,84,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,84,"📍 REQUEST CHECKPOINT

{{first_name}}, your request reached a new checkpoint.
Review the card status and follow the next instruction.",,,📍 REVIEW STATUS,https://newsoun.com/ns-gb-cc-en-mct-015/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,85,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,85,"💼 PROFILE ACTION READY

Your profile has a Credit Card action ready.
Open it and complete the available step to continue.",,,💼 COMPLETE ACTION,https://newsoun.com/ns-gb-cc-en-mct-016/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,86,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,86,"🔔 REVIEW UPDATE

{{first_name}}, your review update is now available.
Open the card page and check the next step.",,,🔔 OPEN REVIEW,https://newsoun.com/ns-gb-cc-en-mct-017/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,87,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,87,"📎 CARD INFO CHECK

Your card information is ready for a check.
Verify the details and continue with the request.",,,📎 CHECK INFO,https://newsoun.com/ns-gb-cc-en-mct-018/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,88,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,88,"🟣 REQUEST NOTICE

{{first_name}}, a request notice is available for you.
Read it now and continue from the link below.",,,🟣 READ NOTICE,https://newsoun.com/ns-gb-cc-en-mct-019/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,89,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,89,"💳 CARD PAGE READY

Your Credit Card page is ready to view.
Open it to review the current details and available option.",,,💳 OPEN CARD,https://newsoun.com/ns-gb-cc-en-mct-020/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,90,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,90,"📩 UPDATE TO REVIEW

{{first_name}}, an update is ready for review.
Check the card request details and continue safely.",,,📩 REVIEW UPDATE,https://newsoun.com/ns-gb-cc-en-mct-021/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,91,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,91,"🔐 VERIFY REQUEST

Your card request needs one verification step.
Open the secure page and confirm the information.",,,🔐 VERIFY NOW,https://newsoun.com/ns-gb-cc-en-mct-022/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,92,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,92,"⭐ MATCH REVIEW READY

{{first_name}}, your card match review is ready.
Check the available recommendation and continue below.",,,⭐ REVIEW MATCH,https://newsoun.com/ns-gb-cc-en-mct-023/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,93,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,93,"📬 NEW PROFILE NOTICE

A new notice was added to your card profile.
Open it to see the next available step.",,,📬 OPEN PROFILE,https://newsoun.com/ns-gb-cc-en-mct-001/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,94,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,94,"🔎 CARD CHECK READY

Your card check is ready to open.
Review the update and continue with the available option.",,,🔎 OPEN CHECK,https://newsoun.com/ns-gb-cc-en-mct-002/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,95,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,95,"📌 INFORMATION REVIEW

{{first_name}}, your request information is ready for review.
Confirm the card details before moving forward.",,,📌 REVIEW INFO,https://newsoun.com/ns-gb-cc-en-mct-003/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,96,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,96,"🟢 CONTINUE CARD REQUEST

{{first_name}}, your Credit Card request can continue now.
Open the update and follow the next step.",,,🟢 CONTINUE,https://newsoun.com/ns-gb-cc-en-mct-004/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,97,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,97,"📊 CARD PROFILE CHECK

Your card profile check is available.
Review the information prepared for your request.",,,📊 CHECK PROFILE,https://newsoun.com/ns-gb-cc-en-mct-005/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,98,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,98,"🔔 REQUEST STATUS UPDATE

{{first_name}}, your request status has a new update.
Read it and continue from the card page.",,,🔔 READ UPDATE,https://newsoun.com/ns-gb-cc-en-mct-006/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,99,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,99,"📋 CONFIRM CARD INFO

Your card information needs confirmation.
Check the details and complete the available step.",,,📋 CONFIRM INFO,https://newsoun.com/ns-gb-cc-en-mct-007/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,100,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,100,"📥 NOTICE FROM CARD DESK

{{first_name}}, a card notice is ready for your profile.
Open it to review the next instruction.",,,📥 READ NOTICE,https://newsoun.com/ns-gb-cc-en-mct-008/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,101,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,101,"🔐 ACCESS STEP READY

Your card access step is ready.
Open the secure page and continue with the request.",,,🔐 OPEN ACCESS,https://newsoun.com/ns-gb-cc-en-mct-009/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,102,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,102,"📍 STATUS PAGE OPEN

Your status page is open for your card request.
Check the current step and continue below.",,,📍 OPEN STATUS,https://newsoun.com/ns-gb-cc-en-mct-010/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,103,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,103,"📝 REVIEW CONFIRMATION

{{first_name}}, your review confirmation is available.
Confirm the details to keep the request active.",,,📝 CONFIRM REVIEW,https://newsoun.com/ns-gb-cc-en-mct-011/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,104,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,104,"💼 CARD PROFILE READY

Your card profile is ready to review.
Open it now to see the available next step.",,,💼 REVIEW PROFILE,https://newsoun.com/ns-gb-cc-en-mct-012/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,105,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,105,"📨 REQUEST UPDATE READY

{{first_name}}, your request update is ready.
Open it to review the card details and continue.",,,📨 OPEN UPDATE,https://newsoun.com/ns-gb-cc-en-mct-013/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,106,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,106,"🔄 INFORMATION UPDATED

Your card information was updated.
Review the change and confirm the next step below.",,,🔄 REVIEW CHANGE,https://newsoun.com/ns-gb-cc-en-mct-014/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,107,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,107,"✅ CARD STEP CONFIRMATION

{{first_name}}, your card step is ready for confirmation.
Complete it now to continue the request.",,,✅ CONFIRM STEP,https://newsoun.com/ns-gb-cc-en-mct-015/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,108,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,108,"🔎 APPLICATION CHECK

Your Credit Card application has a check available.
Open the page and review the next instruction.",,,🔎 CHECK APPLICATION,https://newsoun.com/ns-gb-cc-en-mct-016/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,109,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,109,"📬 PROFILE NOTICE READY

{{first_name}}, your profile notice is ready.
Read it to see the card step currently available.",,,📬 READ PROFILE,https://newsoun.com/ns-gb-cc-en-mct-017/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,110,ERROR,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,0,0,0,1,status=error x1,110,"💳 CARD DETAILS OPEN

Your card details page is open now.
Review the available information and continue safely.",,,💳 OPEN DETAILS,https://newsoun.com/ns-gb-cc-en-mct-018/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,111,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,111,"📌 REQUEST ACTION OPEN

{{first_name}}, your request action is open.
Review the card details and complete the step.",,,📌 COMPLETE ACTION,https://newsoun.com/ns-gb-cc-en-mct-019/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,112,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,112,"🟢 CARD PROCESS READY

Your card process is ready to continue.
Open the update and follow the available instruction.",,,🟢 CONTINUE,https://newsoun.com/ns-gb-cc-en-mct-020/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,113,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,113,"📩 CARD MESSAGE UPDATE

{{first_name}}, a card message update is available.
Read it now and continue from the next page.",,,📩 READ UPDATE,https://newsoun.com/ns-gb-cc-en-mct-021/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,114,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,114,"🔐 SECURE DETAILS CHECK

Your secure details check is ready.
Verify the card request information below.",,,🔐 VERIFY DETAILS,https://newsoun.com/ns-gb-cc-en-mct-022/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,115,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,115,"📋 REQUEST REVIEW OPEN

Your request review is open now.
Check the information and continue with the card step.",,,📋 OPEN REVIEW,https://newsoun.com/ns-gb-cc-en-mct-023/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,116,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,116,"🔔 NEW REQUEST NOTICE

{{first_name}}, a new request notice is waiting.
Open it to review the Credit Card update.",,,🔔 OPEN NOTICE,https://newsoun.com/ns-gb-cc-en-mct-001/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,117,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,117,"💳 CARD SELECTION READY

Your card selection is ready to view.
Check the available option and continue below.",,,💳 VIEW SELECTION,https://newsoun.com/ns-gb-cc-en-mct-002/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,118,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,118,"📍 CARD STATUS OPEN

{{first_name}}, your card status page is open.
Review the current step and continue safely.",,,📍 VIEW STATUS,https://newsoun.com/ns-gb-cc-en-mct-003/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,119,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,119,"✅ CONFIRM CARD REQUEST

Your Credit Card request needs confirmation.
Review the information and complete the step now.",,,✅ CONFIRM REQUEST,https://newsoun.com/ns-gb-cc-en-mct-004/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
