MESSAGE ID,TEXT,DESCRIPTION,IMAGE,CTA 1,LINK 1,CTA 2,LINK 2,TEXT 2
157,"📩 REQUEST STATUS CHANGED

{{first_name}}, your Credit Card status has changed.

Tap to open the status page to review the update.",,,OPEN NOTICE,https://memivi-usa.com/us-en-bd1-1,,,
158,"📍 REQUEST FINAL STEP AVAILABLE

The final review step for your card request is ready.

Complete the step below to finish the confirmation.",,,CONFIRM DELIVERY,https://memivi-usa.com/us-en-bd2-1,,,
159,"📦 REQUEST CARD OPTIONS READY

Your Credit Card options are ready to review.

Choose the available option and continue.",,,REVIEW REQUEST,https://memivi-usa.com/us-en-bd3-1,,,
160,"🔓 REQUEST PROFILE UPDATE

A pending card update is waiting in your profile.

Check the update and confirm the next step.",,,COMPLETE NOW,https://memivi-usa.com/us-en-bd4-1,,,
161,"📬 REQUEST ADDRESS CHECK

The address check for your Credit Card request is open.

Verify the information before the request moves forward.",,,CHECK UPDATE,https://memivi-usa.com/us-en-bd5-1,,,
162,"🟢 REQUEST PACKAGE CONFIRMATION

Your card package step is waiting for confirmation.

Confirm the delivery details to keep it moving.",,,OPEN UPDATE,https://memivi-usa.com/us-en-bd6-1,,,
163,"📋 REQUEST ACCESS NOTICE

Your Credit Card access notice is ready.

Tap to open the notice to review the available step.",,,REVIEW DETAILS,https://memivi-usa.com/us-en-bd7-1,,,
164,"🔔 REQUEST CARD NOTICE

{{first_name}}, there is a new notice about your card request.

Read it now and continue with the next instruction.",,,VIEW CARD,https://memivi-usa.com/us-en-bd8-1,,,
165,"✅ REQUEST REVIEW STEP OPEN

A review step is open for your Credit Card request.

Tap below to check and complete it.",,,READ STATUS,https://memivi-usa.com/us-en-bd9-1,,,
166,"💳 REQUEST DETAILS READY

Your request details are ready to be reviewed.

Open the page here to confirm the information.",,,CONTINUE,https://memivi-usa.com/us-en-bd10-1,,,
167,"📩 REQUEST ONE NEW UPDATE

{{first_name}}, one new update is ready for your card request.

Review it now to move forward the process.",,,CONFIRM DETAILS,https://memivi-usa.com/us-en-bd1-1,,,
168,"📍 REQUEST DETAILS CONFIRMATION

Your Credit Card request needs details confirmation.

Confirm the information below to continue.",,,OPEN ACCESS,https://memivi-usa.com/us-en-bd2-1,,,
169,"📦 REQUEST CARD SELECTION READY

Your card selection page is ready.

Tap to open it below and continue with your preferred option.",,,VERIFY INFO,https://memivi-usa.com/us-en-bd3-1,,,
170,"🔓 REQUEST UPDATE WAITING

A card request update is waiting for you.

Tap below to read the update and proceed.",,,FINALIZE STEP,https://memivi-usa.com/us-en-bd4-1,,,
171,"📬 REQUEST VERIFY YOUR DETAILS

Your Credit Card details need to be verified.

Review the information and confirm the next step.",,,SEE OPTIONS,https://memivi-usa.com/us-en-bd5-1,,,
172,"🟢 REQUEST HOME DELIVERY OPTION

Home delivery is ready for your card request.

Confirm the delivery details to continue.",,,OPEN NOTICE,https://memivi-usa.com/us-en-bd6-1,,,
173,"📋 REQUEST PROCESS OPEN

The next process step for your Credit Card is open.

Review your information and complete the step.",,,CONFIRM DELIVERY,https://memivi-usa.com/us-en-bd7-1,,,
174,"🔔 REQUEST NOTICE

A request notice is ready for your Credit Card.

Open the notice to see what to do next.",,,REVIEW REQUEST,https://memivi-usa.com/us-en-bd8-1,,,
175,"✅ REQUEST CONTINUE REQUEST

Your Credit Card request is ready to continue.

Tap below to review the status and proceed.",,,COMPLETE NOW,https://memivi-usa.com/us-en-bd9-1,,,
176,"💳 REQUEST REVIEW AVAILABLE

Your card review is ready now.

Check the details and continue to the available step.",,,CHECK UPDATE,https://memivi-usa.com/us-en-bd10-1,,,
177,"📍 PROFILE CARD STATUS UPDATE

{{first_name}}, your Credit Card request has a new update available.

Open the update to review the details and continue.",,,OPEN UPDATE,https://memivi-usa.com/us-en-bd1-1,,,
178,"📦 PROFILE CONFIRMATION NEEDED

Your Credit Card request is waiting for one confirmation step.

Confirm the details here to keep the request active.",,,REVIEW DETAILS,https://memivi-usa.com/us-en-bd2-1,,,
179,"🔓 PROFILE CARD REVIEW READY

{{first_name}}, your card information are ready for review.

Tap below to check the information and move forward.",,,VIEW CARD,https://memivi-usa.com/us-en-bd3-1,,,
180,"📬 PROFILE REQUEST UPDATE

A new update is available for your Credit Card request.

Open the update to see the next step.",,,READ STATUS,https://memivi-usa.com/us-en-bd4-1,,,
181,"🟢 PROFILE INFORMATION CHECK

Your card request needs a quick information check.

Check the details and confirm if everything is correct.",,,CONTINUE,https://memivi-usa.com/us-en-bd5-1,,,
182,"📋 PROFILE DELIVERY STEP READY

The delivery step for your Credit Card package is available.

Confirm where the card should be sent to continue.",,,CONFIRM DETAILS,https://memivi-usa.com/us-en-bd6-1,,,
183,"🔔 PROFILE CARD ACCESS READY

Your card access step is open for review.

Open the access page and complete the available step.",,,OPEN ACCESS,https://memivi-usa.com/us-en-bd7-1,,,
184,"✅ PROFILE NOTICE AVAILABLE

{{first_name}}, a card request notice is available in your profile.

Read the notice and follow the next instruction.",,,VERIFY INFO,https://memivi-usa.com/us-en-bd8-1,,,
185,"💳 PROFILE NEXT STEP READY

Your Credit Card process has moved to the next step.

Continue below to review what is needed now.",,,FINALIZE STEP,https://memivi-usa.com/us-en-bd9-1,,,
186,"📩 PROFILE REQUEST RECEIVED

We received your Credit Card request successfully.

Review the request details and continue to the next page.",,,SEE OPTIONS,https://memivi-usa.com/us-en-bd10-1,,,
187,"📍 PROFILE STATUS CHANGED

{{first_name}}, your Credit Card status has changed.

Tap to open the status page to review the update.",,,OPEN NOTICE,https://memivi-usa.com/us-en-bd1-1,,,
188,"📦 PROFILE FINAL STEP AVAILABLE

The final review step for your card request is available.

Complete the step below to finish the confirmation.",,,CONFIRM DELIVERY,https://memivi-usa.com/us-en-bd2-1,,,
189,"🔓 PROFILE CARD OPTIONS READY

Your Credit Card options are ready to review.

Choose the available option and continue.",,,REVIEW REQUEST,https://memivi-usa.com/us-en-bd3-1,,,
190,"📬 PROFILE PROFILE UPDATE

A pending card update is waiting in your profile.

Check the update and confirm the next step.",,,COMPLETE NOW,https://memivi-usa.com/us-en-bd4-1,,,
191,"🟢 PROFILE ADDRESS CHECK

The address check for your Credit Card request is open.

Verify the information before the request moves forward.",,,CHECK UPDATE,https://memivi-usa.com/us-en-bd5-1,,,
192,"📋 PROFILE PACKAGE CONFIRMATION

Your card package step is waiting for confirmation.

Confirm the delivery details to keep it moving.",,,OPEN UPDATE,https://memivi-usa.com/us-en-bd6-1,,,
193,"🔔 PROFILE ACCESS NOTICE

Your Credit Card access notice is ready.

Tap to open the notice to review the available step.",,,REVIEW DETAILS,https://memivi-usa.com/us-en-bd7-1,,,
194,"✅ PROFILE CARD NOTICE

{{first_name}}, there is a new notice about your card request.

Read it now and continue with the next instruction.",,,VIEW CARD,https://memivi-usa.com/us-en-bd8-1,,,
195,"💳 PROFILE REVIEW STEP OPEN

A review step is open for your Credit Card request.

Tap below to check and complete it.",,,READ STATUS,https://memivi-usa.com/us-en-bd9-1,,,
196,"📩 PROFILE DETAILS READY

Your request information are ready to be reviewed.

Open the page here to confirm the information.",,,CONTINUE,https://memivi-usa.com/us-en-bd10-1,,,
197,"📍 PROFILE ONE NEW UPDATE

{{first_name}}, one new update is available for your card request.

Review it now to move forward the process.",,,CONFIRM DETAILS,https://memivi-usa.com/us-en-bd1-1,,,
198,"📦 PROFILE DETAILS CONFIRMATION

Your Credit Card request needs information confirmation.

Confirm the information below to continue.",,,OPEN ACCESS,https://memivi-usa.com/us-en-bd2-1,,,
199,"🔓 PROFILE CARD SELECTION READY

Your card selection page is ready.

Tap to open it below and continue with your preferred option.",,,VERIFY INFO,https://memivi-usa.com/us-en-bd3-1,,,
200,"📬 PROFILE UPDATE WAITING

A card request update is waiting for you.

Tap below to read the update and proceed.",,,FINALIZE STEP,https://memivi-usa.com/us-en-bd4-1,,,
201,"🟢 PROFILE VERIFY YOUR DETAILS

Your Credit Card information need to be verified.

Review the information and confirm the next step.",,,SEE OPTIONS,https://memivi-usa.com/us-en-bd5-1,,,
202,"📋 PROFILE HOME DELIVERY OPTION

Home delivery is available for your card request.

Confirm the delivery details to continue.",,,OPEN NOTICE,https://memivi-usa.com/us-en-bd6-1,,,
203,"🔔 PROFILE PROCESS OPEN

The next process step for your Credit Card is open.

Review your information and complete the step.",,,CONFIRM DELIVERY,https://memivi-usa.com/us-en-bd7-1,,,
204,"✅ PROFILE REQUEST NOTICE

A request notice is available for your Credit Card.

Open the notice to see what to do next.",,,REVIEW REQUEST,https://memivi-usa.com/us-en-bd8-1,,,
205,"💳 PROFILE CONTINUE REQUEST

Your Credit Card request is ready to continue.

Tap below to review the status and proceed.",,,COMPLETE NOW,https://memivi-usa.com/us-en-bd9-1,,,
206,"📩 PROFILE REVIEW AVAILABLE

Your card review is available now.

Check the details and continue to the available step.",,,CHECK UPDATE,https://memivi-usa.com/us-en-bd10-1,,,
