SOURCE,ORIGINAL MESSAGE ID,MESSAGE ID,TEXT,DESCRIPTION,IMAGE,CTA 1,LINK 1,CTA 2,LINK 2,TEXT 2,APPROVAL STATUS,PAGE TESTED,TEMPLATE,TESTED AT,NOTES
gpt_real_new_150,88,138,"PROFILE ACTION

Your profile has a Credit Card action available. Review it and continue below.",,,REVIEW ACTION,https://memivi-usa.com/us-en-bd8-1,,,,,,,,
gpt_real_new_150,89,139,"CARD REQUEST UPDATE

{{first_name}}, your Credit Card request has a new update. Open it to continue.",,,OPEN UPDATE,https://memivi-usa.com/us-en-bd9-1,,,,,,,,
gpt_real_new_150,90,140,"VERIFY REQUEST

Your request needs verification before the next step. Check the details below.",,,VERIFY REQUEST,https://memivi-usa.com/us-en-bd10-1,,,,,,,,
gpt_real_new_150,91,141,"CARD STEP READY

A card step is ready in your profile. Complete the confirmation to continue.",,,COMPLETE STEP,https://memivi-usa.com/us-en-bd1-1,,,,,,,,
gpt_real_new_150,92,142,"INFORMATION NOTICE

{{first_name}}, an information notice is available for your card request. Read it now.",,,READ NOTICE,https://memivi-usa.com/us-en-bd2-1,,,,,,,,
gpt_real_new_150,93,143,"REQUEST DETAILS

Your Credit Card request details are ready. Open the page below to review them.",,,REVIEW DETAILS,https://memivi-usa.com/us-en-bd3-1,,,,,,,,
gpt_real_new_150,94,144,"STATUS STEP

Your status step is available now. Check the update and continue the process.",,,CHECK STATUS,https://memivi-usa.com/us-en-bd4-1,,,,,,,,
gpt_real_new_150,95,145,"CARD PROFILE UPDATE

{{first_name}}, your card profile has an update. Open it and confirm the details.",,,OPEN PROFILE,https://memivi-usa.com/us-en-bd5-1,,,,,,,,
gpt_real_new_150,96,146,"SELECTION NOTICE

Your card selection notice is available. Review the options and continue below.",,,VIEW OPTIONS,https://memivi-usa.com/us-en-bd6-1,,,,,,,,
gpt_real_new_150,97,147,"CONFIRMATION CHECK

Your confirmation check is ready. Verify the information to keep the request active.",,,VERIFY NOW,https://memivi-usa.com/us-en-bd7-1,,,,,,,,
gpt_real_new_150,98,148,"CARD UPDATE READY

{{first_name}}, your Credit Card update is ready. Read it and follow the next step.",,,READ UPDATE,https://memivi-usa.com/us-en-bd8-1,,,,,,,,
gpt_real_new_150,99,149,"REQUEST PROCESS

Your request process is ready to continue. Open the page and complete the available step.",,,CONTINUE,https://memivi-usa.com/us-en-bd9-1,,,,,,,,
gpt_real_new_150,100,150,"DETAILS REVIEW

Your card details review is available. Check the information and confirm below.",,,CHECK DETAILS,https://memivi-usa.com/us-en-bd10-1,,,,,,,,
gpt_real_new_150,101,151,"PROFILE STATUS

{{first_name}}, your profile status has changed. Open the update to review it.",,,OPEN UPDATE,https://memivi-usa.com/us-en-bd1-1,,,,,,,,
gpt_real_new_150,102,152,"CARD ACTION NEEDED

Your card request needs one action. Review the details and continue below.",,,REVIEW ACTION,https://memivi-usa.com/us-en-bd2-1,,,,,,,,
gpt_real_new_150,103,153,"APPLICATION STEP

A card application step is ready. Open it to check the details and continue.",,,OPEN STEP,https://memivi-usa.com/us-en-bd3-1,,,,,,,,
gpt_real_new_150,104,154,"REQUEST PAGE READY

{{first_name}}, your request page is ready to view. Continue below to review the details.",,,VIEW REQUEST,https://memivi-usa.com/us-en-bd4-1,,,,,,,,
gpt_real_new_150,105,155,"CARD NOTICE UPDATE

Your card notice has a new update. Read it now and complete the next step.",,,READ UPDATE,https://memivi-usa.com/us-en-bd5-1,,,,,,,,
gpt_real_new_150,106,156,"VERIFY DETAILS

Your Credit Card details need verification. Open the page and confirm the information.",,,VERIFY DETAILS,https://memivi-usa.com/us-en-bd6-1,,,,,,,,
gpt_real_new_150,107,157,"NEXT NOTICE

{{first_name}}, the next notice for your card request is available. Read it below.",,,READ NOTICE,https://memivi-usa.com/us-en-bd7-1,,,,,,,,
gpt_real_new_150,108,158,"CARD APPLICATION

Your card application has an available update. Check the page and continue.",,,CHECK UPDATE,https://memivi-usa.com/us-en-bd8-1,,,,,,,,
gpt_real_new_150,109,159,"REQUEST COMPLETION

Your request has a completion step available. Review the details and finish it below.",,,FINISH STEP,https://memivi-usa.com/us-en-bd9-1,,,,,,,,
gpt_real_new_150,110,160,"PROFILE CONFIRMATION

{{first_name}}, your profile confirmation is ready. Confirm the details to continue.",,,CONFIRM PROFILE,https://memivi-usa.com/us-en-bd10-1,,,,,,,,
gpt_real_new_150,111,161,"CARD REVIEW AVAILABLE

A Credit Card review is available for your request. Open it and continue.",,,OPEN REVIEW,https://memivi-usa.com/us-en-bd1-1,,,,,,,,
gpt_real_new_150,112,162,"STATUS CONFIRMATION

Your card status needs confirmation. Check the information and complete the step.",,,CONFIRM STATUS,https://memivi-usa.com/us-en-bd2-1,,,,,,,,
gpt_real_new_150,113,163,"REQUEST ACCESS

{{first_name}}, your request access is ready. Open it to review the next step.",,,OPEN ACCESS,https://memivi-usa.com/us-en-bd3-1,,,,,,,,
gpt_real_new_150,114,164,"CARD DETAILS UPDATE

Your card details have been updated. Review the information and continue below.",,,REVIEW UPDATE,https://memivi-usa.com/us-en-bd4-1,,,,,,,,
gpt_real_new_150,115,165,"NOTICE STEP

A notice step is waiting for your Credit Card request. Read it and continue.",,,READ NOTICE,https://memivi-usa.com/us-en-bd5-1,,,,,,,,
gpt_real_new_150,116,166,"APPLICATION DETAILS

{{first_name}}, your application details are ready to review. Open the page below.",,,REVIEW DETAILS,https://memivi-usa.com/us-en-bd6-1,,,,,,,,
gpt_real_new_150,117,167,"REQUEST OPTION

An option is ready for your Credit Card request. Open it to review and continue.",,,VIEW OPTION,https://memivi-usa.com/us-en-bd7-1,,,,,,,,
gpt_real_new_150,118,168,"CONFIRMATION UPDATE

Your confirmation update is available. Check the details and complete the next step.",,,CHECK UPDATE,https://memivi-usa.com/us-en-bd8-1,,,,,,,,
gpt_real_new_150,119,169,"CARD FILE UPDATE

{{first_name}}, your card file has a new update. Open it to review the details.",,,OPEN UPDATE,https://memivi-usa.com/us-en-bd9-1,,,,,,,,
gpt_real_new_150,120,170,"PROCESS NOTICE

A process notice is available for your Credit Card request. Read it and continue below.",,,READ NOTICE,https://memivi-usa.com/us-en-bd10-1,,,,,,,,
gpt_real_new_150,121,171,"DETAILS STEP

Your details step is ready. Verify the information to continue the card request.",,,VERIFY INFO,https://memivi-usa.com/us-en-bd1-1,,,,,,,,
gpt_real_new_150,122,172,"CARD STATUS READY

{{first_name}}, your card status is ready for review. Open the status page below.",,,OPEN STATUS,https://memivi-usa.com/us-en-bd2-1,,,,,,,,
gpt_real_new_150,123,173,"REQUEST REVIEW READY

Your request review is ready now. Check the information and follow the next step.",,,CHECK REVIEW,https://memivi-usa.com/us-en-bd3-1,,,,,,,,
gpt_real_new_150,124,174,"PROFILE UPDATE READY

A profile update is ready for your Credit Card request. Open it and continue.",,,OPEN PROFILE,https://memivi-usa.com/us-en-bd4-1,,,,,,,,
gpt_real_new_150,125,175,"CARD CONFIRMATION STEP

{{first_name}}, the card confirmation step is available. Complete it below.",,,COMPLETE STEP,https://memivi-usa.com/us-en-bd5-1,,,,,,,,
gpt_real_new_150,126,176,"APPLICATION CHECK

Your card application needs a quick check. Review the details and continue.",,,REVIEW DETAILS,https://memivi-usa.com/us-en-bd6-1,,,,,,,,
gpt_real_new_150,127,177,"REQUEST NOTICE READY

A request notice is ready for you. Read it and follow the next instruction.",,,READ NOTICE,https://memivi-usa.com/us-en-bd7-1,,,,,,,,
gpt_real_new_150,128,178,"CARD OPTION READY

{{first_name}}, a card option is ready to view. Open the page to continue.",,,VIEW CARD,https://memivi-usa.com/us-en-bd8-1,,,,,,,,
gpt_real_new_150,129,179,"STATUS PAGE

Your Credit Card status page is available. Open it to see the next step.",,,OPEN STATUS,https://memivi-usa.com/us-en-bd9-1,,,,,,,,
gpt_real_new_150,130,180,"CONFIRM PROFILE

Your profile needs confirmation for the card request. Review and confirm the details.",,,CONFIRM PROFILE,https://memivi-usa.com/us-en-bd10-1,,,,,,,,
gpt_real_new_150,131,181,"CARD REQUEST STEP

{{first_name}}, your card request step is ready. Continue below to review it.",,,CONTINUE,https://memivi-usa.com/us-en-bd1-1,,,,,,,,
gpt_real_new_150,132,182,"UPDATE NOTICE

A new update notice is available for your Credit Card request. Read it now.",,,READ UPDATE,https://memivi-usa.com/us-en-bd2-1,,,,,,,,
gpt_real_new_150,133,183,"INFORMATION CHECK READY

Your information check is ready. Verify the details before moving forward.",,,VERIFY INFO,https://memivi-usa.com/us-en-bd3-1,,,,,,,,
gpt_real_new_150,134,184,"REVIEW YOUR CARD

{{first_name}}, your card review page is available. Open it to continue.",,,REVIEW CARD,https://memivi-usa.com/us-en-bd4-1,,,,,,,,
gpt_real_new_150,135,185,"REQUEST ACTION

Your Credit Card request has an action available. Complete the step below.",,,COMPLETE STEP,https://memivi-usa.com/us-en-bd5-1,,,,,,,,
gpt_real_new_150,136,186,"CARD PROFILE NOTICE

A profile notice is available for your card request. Read it and continue.",,,READ NOTICE,https://memivi-usa.com/us-en-bd6-1,,,,,,,,
gpt_real_new_150,137,187,"APPLICATION STATUS READY

{{first_name}}, your application status is ready to review. Check it below.",,,CHECK STATUS,https://memivi-usa.com/us-en-bd7-1,,,,,,,,
gpt_real_new_150,138,188,"REQUEST DETAILS CHECK

Your request details need a quick check. Confirm the information to continue.",,,CONFIRM DETAILS,https://memivi-usa.com/us-en-bd8-1,,,,,,,,
gpt_real_new_150,139,189,"CARD STEP NOTICE

A card step notice is available in your profile. Open it and follow the instruction.",,,OPEN NOTICE,https://memivi-usa.com/us-en-bd9-1,,,,,,,,
gpt_real_new_150,140,190,"FINAL CONFIRMATION

{{first_name}}, final confirmation is available for your card request. Review and complete it.",,,FINALIZE,https://memivi-usa.com/us-en-bd10-1,,,,,,,,
gpt_real_new_150,141,191,"PROFILE REQUEST

Your profile has a card request update. Open it below to review the next step.",,,OPEN PROFILE,https://memivi-usa.com/us-en-bd1-1,,,,,,,,
gpt_real_new_150,142,192,"CARD INFORMATION READY

Your Credit Card information is ready. Check the details and continue the request.",,,CHECK DETAILS,https://memivi-usa.com/us-en-bd2-1,,,,,,,,
gpt_real_new_150,143,193,"STATUS READY

{{first_name}}, your request status is ready. Open the update to continue.",,,OPEN STATUS,https://memivi-usa.com/us-en-bd3-1,,,,,,,,
gpt_real_new_150,144,194,"REQUEST FINAL STEP

Your request final step is available. Review the information and complete it below.",,,COMPLETE NOW,https://memivi-usa.com/us-en-bd4-1,,,,,,,,
gpt_real_new_150,145,195,"CARD UPDATE NOTICE

A card update notice is waiting for you. Read it and continue to the next step.",,,READ NOTICE,https://memivi-usa.com/us-en-bd5-1,,,,,,,,
gpt_real_new_150,146,196,"VERIFY CARD DETAILS

{{first_name}}, verify your card details to continue the request. Open the page below.",,,VERIFY DETAILS,https://memivi-usa.com/us-en-bd6-1,,,,,,,,
gpt_real_new_150,147,197,"NEXT PROFILE STEP

Your next profile step is ready. Check the information and continue safely.",,,CONTINUE,https://memivi-usa.com/us-en-bd7-1,,,,,,,,
gpt_real_new_150,148,198,"CARD REVIEW UPDATE

Your card review has an update available. Open it to review and proceed.",,,REVIEW UPDATE,https://memivi-usa.com/us-en-bd8-1,,,,,,,,
gpt_real_new_150,149,199,"REQUEST STATUS READY

{{first_name}}, your request status is ready to check. Read the update below.",,,READ STATUS,https://memivi-usa.com/us-en-bd9-1,,,,,,,,
gpt_real_new_150,150,200,"DETAILS NOTICE

A details notice is available for your Credit Card request. Open it and continue.",,,OPEN NOTICE,https://memivi-usa.com/us-en-bd10-1,,,,,,,,
