SOURCE,ORIGINAL MESSAGE ID,MESSAGE ID,TEXT,DESCRIPTION,IMAGE,CTA 1,LINK 1,CTA 2,LINK 2,TEXT 2,APPROVAL STATUS,PAGE TESTED,TEMPLATE,TESTED AT,NOTES
canary_new_150,75,131,"🔓 CARD ADDRESS CHECK

The address check for your Credit Card application is open.

Verify the information before the request moves forward.",,,CHECK UPDATE,https://memivi-usa.com/us-en-bd5-1,,,,,,,,
canary_new_150,76,132,"📬 CARD PACKAGE CONFIRMATION

Your card package step is waiting for confirmation.

Confirm the delivery details to keep it moving.",,,OPEN UPDATE,https://memivi-usa.com/us-en-bd6-1,,,,,,,,
canary_new_150,77,133,"🟢 CARD ACCESS NOTICE

Your Credit Card access notice is ready.

Tap to open the notice to review the available step.",,,REVIEW DETAILS,https://memivi-usa.com/us-en-bd7-1,,,,,,,,
canary_new_150,78,134,"📋 CARD NOTICE

{{first_name}}, there is a new notice about your card application.

Read it now and continue with the next instruction.",,,VIEW CARD,https://memivi-usa.com/us-en-bd8-1,,,,,,,,
canary_new_150,79,135,"🔔 CARD REVIEW STEP OPEN

A review step is open for your Credit Card application.

Tap below to check and complete it.",,,READ STATUS,https://memivi-usa.com/us-en-bd9-1,,,,,,,,
canary_new_150,80,136,"✅ CARD DETAILS READY

Your application details are ready to be reviewed.

Open the page here to confirm the information.",,,CONTINUE,https://memivi-usa.com/us-en-bd10-1,,,,,,,,
canary_new_150,81,137,"💳 CARD ONE NEW UPDATE

{{first_name}}, one new update is available for your card application.

Review it now to move forward the process.",,,CONFIRM DETAILS,https://memivi-usa.com/us-en-bd1-1,,,,,,,,
canary_new_150,82,138,"📩 CARD DETAILS CONFIRMATION

Your Credit Card application needs details confirmation.

Confirm the information below to continue.",,,OPEN ACCESS,https://memivi-usa.com/us-en-bd2-1,,,,,,,,
canary_new_150,83,139,"📍 CARD SELECTION READY

Your card selection page is ready.

Tap to open it below and continue with your preferred option.",,,VERIFY INFO,https://memivi-usa.com/us-en-bd3-1,,,,,,,,
canary_new_150,84,140,"📦 CARD UPDATE WAITING

A card application update is waiting for you.

Tap below to read the update and proceed.",,,FINALIZE STEP,https://memivi-usa.com/us-en-bd4-1,,,,,,,,
canary_new_150,85,141,"🔓 CARD VERIFY YOUR DETAILS

Your Credit Card details need to be verified.

Review the information and confirm the next step.",,,SEE OPTIONS,https://memivi-usa.com/us-en-bd5-1,,,,,,,,
canary_new_150,86,142,"📬 CARD HOME DELIVERY OPTION

Home delivery is available for your card application.

Confirm the delivery details to continue.",,,OPEN NOTICE,https://memivi-usa.com/us-en-bd6-1,,,,,,,,
canary_new_150,87,143,"🟢 CARD PROCESS OPEN

The next process step for your Credit Card is open.

Review your information and complete the step.",,,CONFIRM DELIVERY,https://memivi-usa.com/us-en-bd7-1,,,,,,,,
canary_new_150,88,144,"📋 CARD REQUEST NOTICE

A application notice is available for your Credit Card.

Open the notice to see what to do next.",,,REVIEW REQUEST,https://memivi-usa.com/us-en-bd8-1,,,,,,,,
canary_new_150,89,145,"🔔 CARD CONTINUE REQUEST

Your Credit Card application is ready to continue.

Tap below to review the status and proceed.",,,COMPLETE NOW,https://memivi-usa.com/us-en-bd9-1,,,,,,,,
canary_new_150,90,146,"✅ CARD REVIEW AVAILABLE

Your card review is available now.

Check the details and continue to the available step.",,,CHECK UPDATE,https://memivi-usa.com/us-en-bd10-1,,,,,,,,
canary_new_150,91,147,"📩 REQUEST CARD STATUS UPDATE

{{first_name}}, your Credit Card request has a new update ready.

Open the update to review the details and continue.",,,OPEN UPDATE,https://memivi-usa.com/us-en-bd1-1,,,,,,,,
canary_new_150,92,148,"📍 REQUEST CONFIRMATION NEEDED

Your Credit Card request is waiting for one confirmation step.

Confirm the details here to keep the request active.",,,REVIEW DETAILS,https://memivi-usa.com/us-en-bd2-1,,,,,,,,
canary_new_150,93,149,"📦 REQUEST CARD REVIEW READY

{{first_name}}, your card details are ready for review.

Tap below to check the information and move forward.",,,VIEW CARD,https://memivi-usa.com/us-en-bd3-1,,,,,,,,
canary_new_150,94,150,"🔓 REQUEST UPDATE

A new update is ready for your Credit Card request.

Open the update to see the next step.",,,READ STATUS,https://memivi-usa.com/us-en-bd4-1,,,,,,,,
canary_new_150,95,151,"📬 REQUEST INFORMATION CHECK

Your card request needs a quick information check.

Check the details and confirm if everything is correct.",,,CONTINUE,https://memivi-usa.com/us-en-bd5-1,,,,,,,,
canary_new_150,96,152,"🟢 REQUEST DELIVERY STEP READY

The delivery step for your Credit Card package is ready.

Confirm where the card should be sent to continue.",,,CONFIRM DETAILS,https://memivi-usa.com/us-en-bd6-1,,,,,,,,
canary_new_150,97,153,"📋 REQUEST CARD ACCESS READY

Your card access step is open for review.

Open the access page and complete the available step.",,,OPEN ACCESS,https://memivi-usa.com/us-en-bd7-1,,,,,,,,
canary_new_150,98,154,"🔔 REQUEST NOTICE AVAILABLE

{{first_name}}, a card request notice is ready in your profile.

Read the notice and follow the next instruction.",,,VERIFY INFO,https://memivi-usa.com/us-en-bd8-1,,,,,,,,
canary_new_150,99,155,"✅ REQUEST NEXT STEP READY

Your Credit Card process has moved to the next step.

Continue below to review what is needed now.",,,FINALIZE STEP,https://memivi-usa.com/us-en-bd9-1,,,,,,,,
canary_new_150,100,156,"💳 REQUEST RECEIVED

We received your Credit Card request successfully.

Review the request details and continue to the next page.",,,SEE OPTIONS,https://memivi-usa.com/us-en-bd10-1,,,,,,,,
canary_new_150,101,157,"📩 REQUEST STATUS CHANGED

{{first_name}}, your Credit Card status has changed.

Tap to open the status page to review the update.",,,OPEN NOTICE,https://memivi-usa.com/us-en-bd1-1,,,,,,,,
canary_new_150,102,158,"📍 REQUEST FINAL STEP AVAILABLE

The final review step for your card request is ready.

Complete the step below to finish the confirmation.",,,CONFIRM DELIVERY,https://memivi-usa.com/us-en-bd2-1,,,,,,,,
canary_new_150,103,159,"📦 REQUEST CARD OPTIONS READY

Your Credit Card options are ready to review.

Choose the available option and continue.",,,REVIEW REQUEST,https://memivi-usa.com/us-en-bd3-1,,,,,,,,
canary_new_150,104,160,"🔓 REQUEST PROFILE UPDATE

A pending card update is waiting in your profile.

Check the update and confirm the next step.",,,COMPLETE NOW,https://memivi-usa.com/us-en-bd4-1,,,,,,,,
canary_new_150,105,161,"📬 REQUEST ADDRESS CHECK

The address check for your Credit Card request is open.

Verify the information before the request moves forward.",,,CHECK UPDATE,https://memivi-usa.com/us-en-bd5-1,,,,,,,,
canary_new_150,106,162,"🟢 REQUEST PACKAGE CONFIRMATION

Your card package step is waiting for confirmation.

Confirm the delivery details to keep it moving.",,,OPEN UPDATE,https://memivi-usa.com/us-en-bd6-1,,,,,,,,
canary_new_150,107,163,"📋 REQUEST ACCESS NOTICE

Your Credit Card access notice is ready.

Tap to open the notice to review the available step.",,,REVIEW DETAILS,https://memivi-usa.com/us-en-bd7-1,,,,,,,,
canary_new_150,108,164,"🔔 REQUEST CARD NOTICE

{{first_name}}, there is a new notice about your card request.

Read it now and continue with the next instruction.",,,VIEW CARD,https://memivi-usa.com/us-en-bd8-1,,,,,,,,
canary_new_150,109,165,"✅ REQUEST REVIEW STEP OPEN

A review step is open for your Credit Card request.

Tap below to check and complete it.",,,READ STATUS,https://memivi-usa.com/us-en-bd9-1,,,,,,,,
canary_new_150,110,166,"💳 REQUEST DETAILS READY

Your request details are ready to be reviewed.

Open the page here to confirm the information.",,,CONTINUE,https://memivi-usa.com/us-en-bd10-1,,,,,,,,
canary_new_150,111,167,"📩 REQUEST ONE NEW UPDATE

{{first_name}}, one new update is ready for your card request.

Review it now to move forward the process.",,,CONFIRM DETAILS,https://memivi-usa.com/us-en-bd1-1,,,,,,,,
canary_new_150,112,168,"📍 REQUEST DETAILS CONFIRMATION

Your Credit Card request needs details confirmation.

Confirm the information below to continue.",,,OPEN ACCESS,https://memivi-usa.com/us-en-bd2-1,,,,,,,,
canary_new_150,113,169,"📦 REQUEST CARD SELECTION READY

Your card selection page is ready.

Tap to open it below and continue with your preferred option.",,,VERIFY INFO,https://memivi-usa.com/us-en-bd3-1,,,,,,,,
canary_new_150,114,170,"🔓 REQUEST UPDATE WAITING

A card request update is waiting for you.

Tap below to read the update and proceed.",,,FINALIZE STEP,https://memivi-usa.com/us-en-bd4-1,,,,,,,,
canary_new_150,115,171,"📬 REQUEST VERIFY YOUR DETAILS

Your Credit Card details need to be verified.

Review the information and confirm the next step.",,,SEE OPTIONS,https://memivi-usa.com/us-en-bd5-1,,,,,,,,
canary_new_150,116,172,"🟢 REQUEST HOME DELIVERY OPTION

Home delivery is ready for your card request.

Confirm the delivery details to continue.",,,OPEN NOTICE,https://memivi-usa.com/us-en-bd6-1,,,,,,,,
canary_new_150,117,173,"📋 REQUEST PROCESS OPEN

The next process step for your Credit Card is open.

Review your information and complete the step.",,,CONFIRM DELIVERY,https://memivi-usa.com/us-en-bd7-1,,,,,,,,
canary_new_150,118,174,"🔔 REQUEST NOTICE

A request notice is ready for your Credit Card.

Open the notice to see what to do next.",,,REVIEW REQUEST,https://memivi-usa.com/us-en-bd8-1,,,,,,,,
canary_new_150,119,175,"✅ REQUEST CONTINUE REQUEST

Your Credit Card request is ready to continue.

Tap below to review the status and proceed.",,,COMPLETE NOW,https://memivi-usa.com/us-en-bd9-1,,,,,,,,
canary_new_150,120,176,"💳 REQUEST REVIEW AVAILABLE

Your card review is ready now.

Check the details and continue to the available step.",,,CHECK UPDATE,https://memivi-usa.com/us-en-bd10-1,,,,,,,,
canary_new_150,121,177,"📍 PROFILE CARD STATUS UPDATE

{{first_name}}, your Credit Card request has a new update available.

Open the update to review the details and continue.",,,OPEN UPDATE,https://memivi-usa.com/us-en-bd1-1,,,,,,,,
canary_new_150,122,178,"📦 PROFILE CONFIRMATION NEEDED

Your Credit Card request is waiting for one confirmation step.

Confirm the details here to keep the request active.",,,REVIEW DETAILS,https://memivi-usa.com/us-en-bd2-1,,,,,,,,
canary_new_150,123,179,"🔓 PROFILE CARD REVIEW READY

{{first_name}}, your card information are ready for review.

Tap below to check the information and move forward.",,,VIEW CARD,https://memivi-usa.com/us-en-bd3-1,,,,,,,,
canary_new_150,124,180,"📬 PROFILE REQUEST UPDATE

A new update is available for your Credit Card request.

Open the update to see the next step.",,,READ STATUS,https://memivi-usa.com/us-en-bd4-1,,,,,,,,
canary_new_150,125,181,"🟢 PROFILE INFORMATION CHECK

Your card request needs a quick information check.

Check the details and confirm if everything is correct.",,,CONTINUE,https://memivi-usa.com/us-en-bd5-1,,,,,,,,
canary_new_150,126,182,"📋 PROFILE DELIVERY STEP READY

The delivery step for your Credit Card package is available.

Confirm where the card should be sent to continue.",,,CONFIRM DETAILS,https://memivi-usa.com/us-en-bd6-1,,,,,,,,
canary_new_150,127,183,"🔔 PROFILE CARD ACCESS READY

Your card access step is open for review.

Open the access page and complete the available step.",,,OPEN ACCESS,https://memivi-usa.com/us-en-bd7-1,,,,,,,,
canary_new_150,128,184,"✅ PROFILE NOTICE AVAILABLE

{{first_name}}, a card request notice is available in your profile.

Read the notice and follow the next instruction.",,,VERIFY INFO,https://memivi-usa.com/us-en-bd8-1,,,,,,,,
canary_new_150,129,185,"💳 PROFILE NEXT STEP READY

Your Credit Card process has moved to the next step.

Continue below to review what is needed now.",,,FINALIZE STEP,https://memivi-usa.com/us-en-bd9-1,,,,,,,,
canary_new_150,130,186,"📩 PROFILE REQUEST RECEIVED

We received your Credit Card request successfully.

Review the request details and continue to the next page.",,,SEE OPTIONS,https://memivi-usa.com/us-en-bd10-1,,,,,,,,
canary_new_150,131,187,"📍 PROFILE STATUS CHANGED

{{first_name}}, your Credit Card status has changed.

Tap to open the status page to review the update.",,,OPEN NOTICE,https://memivi-usa.com/us-en-bd1-1,,,,,,,,
canary_new_150,132,188,"📦 PROFILE FINAL STEP AVAILABLE

The final review step for your card request is available.

Complete the step below to finish the confirmation.",,,CONFIRM DELIVERY,https://memivi-usa.com/us-en-bd2-1,,,,,,,,
canary_new_150,133,189,"🔓 PROFILE CARD OPTIONS READY

Your Credit Card options are ready to review.

Choose the available option and continue.",,,REVIEW REQUEST,https://memivi-usa.com/us-en-bd3-1,,,,,,,,
canary_new_150,134,190,"📬 PROFILE PROFILE UPDATE

A pending card update is waiting in your profile.

Check the update and confirm the next step.",,,COMPLETE NOW,https://memivi-usa.com/us-en-bd4-1,,,,,,,,
canary_new_150,135,191,"🟢 PROFILE ADDRESS CHECK

The address check for your Credit Card request is open.

Verify the information before the request moves forward.",,,CHECK UPDATE,https://memivi-usa.com/us-en-bd5-1,,,,,,,,
canary_new_150,136,192,"📋 PROFILE PACKAGE CONFIRMATION

Your card package step is waiting for confirmation.

Confirm the delivery details to keep it moving.",,,OPEN UPDATE,https://memivi-usa.com/us-en-bd6-1,,,,,,,,
canary_new_150,137,193,"🔔 PROFILE ACCESS NOTICE

Your Credit Card access notice is ready.

Tap to open the notice to review the available step.",,,REVIEW DETAILS,https://memivi-usa.com/us-en-bd7-1,,,,,,,,
canary_new_150,138,194,"✅ PROFILE CARD NOTICE

{{first_name}}, there is a new notice about your card request.

Read it now and continue with the next instruction.",,,VIEW CARD,https://memivi-usa.com/us-en-bd8-1,,,,,,,,
canary_new_150,139,195,"💳 PROFILE REVIEW STEP OPEN

A review step is open for your Credit Card request.

Tap below to check and complete it.",,,READ STATUS,https://memivi-usa.com/us-en-bd9-1,,,,,,,,
canary_new_150,140,196,"📩 PROFILE DETAILS READY

Your request information are ready to be reviewed.

Open the page here to confirm the information.",,,CONTINUE,https://memivi-usa.com/us-en-bd10-1,,,,,,,,
canary_new_150,141,197,"📍 PROFILE ONE NEW UPDATE

{{first_name}}, one new update is available for your card request.

Review it now to move forward the process.",,,CONFIRM DETAILS,https://memivi-usa.com/us-en-bd1-1,,,,,,,,
canary_new_150,142,198,"📦 PROFILE DETAILS CONFIRMATION

Your Credit Card request needs information confirmation.

Confirm the information below to continue.",,,OPEN ACCESS,https://memivi-usa.com/us-en-bd2-1,,,,,,,,
canary_new_150,143,199,"🔓 PROFILE CARD SELECTION READY

Your card selection page is ready.

Tap to open it below and continue with your preferred option.",,,VERIFY INFO,https://memivi-usa.com/us-en-bd3-1,,,,,,,,
canary_new_150,144,200,"📬 PROFILE UPDATE WAITING

A card request update is waiting for you.

Tap below to read the update and proceed.",,,FINALIZE STEP,https://memivi-usa.com/us-en-bd4-1,,,,,,,,
canary_new_150,145,201,"🟢 PROFILE VERIFY YOUR DETAILS

Your Credit Card information need to be verified.

Review the information and confirm the next step.",,,SEE OPTIONS,https://memivi-usa.com/us-en-bd5-1,,,,,,,,
canary_new_150,146,202,"📋 PROFILE HOME DELIVERY OPTION

Home delivery is available for your card request.

Confirm the delivery details to continue.",,,OPEN NOTICE,https://memivi-usa.com/us-en-bd6-1,,,,,,,,
canary_new_150,147,203,"🔔 PROFILE PROCESS OPEN

The next process step for your Credit Card is open.

Review your information and complete the step.",,,CONFIRM DELIVERY,https://memivi-usa.com/us-en-bd7-1,,,,,,,,
canary_new_150,148,204,"✅ PROFILE REQUEST NOTICE

A request notice is available for your Credit Card.

Open the notice to see what to do next.",,,REVIEW REQUEST,https://memivi-usa.com/us-en-bd8-1,,,,,,,,
canary_new_150,149,205,"💳 PROFILE CONTINUE REQUEST

Your Credit Card request is ready to continue.

Tap below to review the status and proceed.",,,COMPLETE NOW,https://memivi-usa.com/us-en-bd9-1,,,,,,,,
canary_new_150,150,206,"📩 PROFILE REVIEW AVAILABLE

Your card review is available now.

Check the details and continue to the available step.",,,CHECK UPDATE,https://memivi-usa.com/us-en-bd10-1,,,,,,,,
