SOURCE,ORIGINAL MESSAGE ID,MESSAGE ID,TEXT,DESCRIPTION,IMAGE,CTA 1,LINK 1,CTA 2,LINK 2,TEXT 2,APPROVAL STATUS,PAGE TESTED,TEMPLATE,TESTED AT,NOTES
gpt_real_v2_new_150,76,126,"💳 CARD SELECTION READY

Your card selection is ready to view.
Check the available option and continue below.",,,💳 VIEW SELECTION,https://memivi-usa.com/us-en-bd6-1,,,,,,,,
gpt_real_v2_new_150,77,127,"📍 CARD STATUS OPEN

{{first_name}}, your card status page is open.
Review the current step and continue safely.",,,📍 VIEW STATUS,https://memivi-usa.com/us-en-bd7-1,,,,,,,,
gpt_real_v2_new_150,78,128,"✅ CONFIRM CARD REQUEST

Your Credit Card request needs confirmation.
Review the information and complete the step now.",,,✅ CONFIRM REQUEST,https://memivi-usa.com/us-en-bd8-1,,,,,,,,
gpt_real_v2_new_150,79,129,"📊 PROFILE REVIEW READY

{{first_name}}, your profile review is ready.
Open it to check the card details and next step.",,,📊 REVIEW PROFILE,https://memivi-usa.com/us-en-bd9-1,,,,,,,,
gpt_real_v2_new_150,80,130,"📥 UPDATE IN YOUR PROFILE

A new card update is in your profile.
Open it now and follow the available instruction.",,,📥 OPEN PROFILE,https://memivi-usa.com/us-en-bd10-1,,,,,,,,
gpt_real_v2_new_150,81,131,"🔎 REVIEW CARD OPTIONS

{{first_name}}, your card options are ready for review.
Compare the details and continue from the page.",,,🔎 REVIEW OPTIONS,https://memivi-usa.com/us-en-bd1-1,,,,,,,,
gpt_real_v2_new_150,82,132,"🟣 CARD NOTICE OPEN

Your card notice is open and ready to read.
Check it before continuing to the next step.",,,🟣 READ NOTICE,https://memivi-usa.com/us-en-bd2-1,,,,,,,,
gpt_real_v2_new_150,83,133,"💼 REQUEST PROFILE STEP

{{first_name}}, a profile step is linked to your card request.
Open it and complete the available action.",,,💼 OPEN STEP,https://memivi-usa.com/us-en-bd3-1,,,,,,,,
gpt_real_v2_new_150,84,134,"📎 DETAILS TO CONFIRM

Your request details are ready to confirm.
Review the card information and continue below.",,,📎 CONFIRM DETAILS,https://memivi-usa.com/us-en-bd4-1,,,,,,,,
gpt_real_v2_new_150,85,135,"🔔 APPLICATION STATUS

{{first_name}}, your application status is ready.
Open the update and check the next instruction.",,,🔔 CHECK STATUS,https://memivi-usa.com/us-en-bd5-1,,,,,,,,
gpt_real_v2_new_150,86,136,"⭐ CARD RECOMMENDATION

A card recommendation is ready in your profile.
Review it and continue with the available option.",,,⭐ REVIEW CARD,https://memivi-usa.com/us-en-bd6-1,,,,,,,,
gpt_real_v2_new_150,87,137,"🟢 REQUEST CONTINUATION

{{first_name}}, your Credit Card request can continue.
Open the page to review the next step.",,,🟢 CONTINUE,https://memivi-usa.com/us-en-bd7-1,,,,,,,,
gpt_real_v2_new_150,88,138,"📬 NOTICE NEEDS REVIEW

A notice about your card request needs review.
Read it now and complete the step below.",,,📬 REVIEW NOTICE,https://memivi-usa.com/us-en-bd8-1,,,,,,,,
gpt_real_v2_new_150,89,139,"🔐 VERIFY PROFILE INFO

{{first_name}}, verify your profile information for the card request.
Open the secure page to continue.",,,🔐 VERIFY PROFILE,https://memivi-usa.com/us-en-bd9-1,,,,,,,,
gpt_real_v2_new_150,90,140,"💳 CARD REVIEW PAGE

Your card review page is ready.
Check the details and continue when ready.",,,💳 OPEN REVIEW,https://memivi-usa.com/us-en-bd10-1,,,,,,,,
gpt_real_v2_new_150,91,141,"📌 NEXT CARD ACTION

{{first_name}}, your next card action is available.
Review the information and proceed below.",,,📌 PROCEED,https://memivi-usa.com/us-en-bd1-1,,,,,,,,
gpt_real_v2_new_150,92,142,"📩 REQUEST MESSAGE

Your request has a new card message.
Read it now and follow the available step.",,,📩 READ MESSAGE,https://memivi-usa.com/us-en-bd2-1,,,,,,,,
gpt_real_v2_new_150,93,143,"🔎 CARD OPTION CHECK

{{first_name}}, your card option check is ready.
Open the page and review what is available.",,,🔎 CHECK OPTIONS,https://memivi-usa.com/us-en-bd3-1,,,,,,,,
gpt_real_v2_new_150,94,144,"✅ REVIEW STEP READY

A review step is ready for your Credit Card request.
Complete it to keep the process active.",,,✅ COMPLETE REVIEW,https://memivi-usa.com/us-en-bd4-1,,,,,,,,
gpt_real_v2_new_150,95,145,"📍 PROFILE STATUS CHECK

{{first_name}}, your profile status check is available.
Open it to review the card update.",,,📍 CHECK PROFILE,https://memivi-usa.com/us-en-bd5-1,,,,,,,,
gpt_real_v2_new_150,96,146,"💼 CARD ACTION NOTICE

A card action notice is ready in your profile.
Review it and continue from the page below.",,,💼 REVIEW ACTION,https://memivi-usa.com/us-en-bd6-1,,,,,,,,
gpt_real_v2_new_150,97,147,"🔔 CARD FILE NOTICE

{{first_name}}, your card file has a notice ready.
Read it to see the next available step.",,,🔔 READ NOTICE,https://memivi-usa.com/us-en-bd7-1,,,,,,,,
gpt_real_v2_new_150,98,148,"💳 OPTIONS PAGE READY

Your card options page is ready now.
Open it to compare the available details.",,,💳 OPEN OPTIONS,https://memivi-usa.com/us-en-bd8-1,,,,,,,,
gpt_real_v2_new_150,99,149,"📎 CONFIRMATION CHECK

{{first_name}}, your confirmation check is available.
Verify the request details and continue.",,,📎 VERIFY NOW,https://memivi-usa.com/us-en-bd9-1,,,,,,,,
gpt_real_v2_new_150,100,150,"🟢 CARD REQUEST ACTIVE

Your Credit Card request remains active.
Open the update and complete the available step.",,,🟢 KEEP GOING,https://memivi-usa.com/us-en-bd10-1,,,,,,,,
gpt_real_v2_new_150,101,151,"📨 STATUS MESSAGE READY

{{first_name}}, a status message is ready for your card request.
Read it and continue below.",,,📨 READ STATUS,https://memivi-usa.com/us-en-bd1-1,,,,,,,,
gpt_real_v2_new_150,102,152,"🔐 REQUEST ACCESS READY

Your request access page is ready.
Open it securely and review the card details.",,,🔐 ACCESS REQUEST,https://memivi-usa.com/us-en-bd2-1,,,,,,,,
gpt_real_v2_new_150,103,153,"⭐ REVIEW YOUR MATCH

{{first_name}}, your card match is ready for review.
Open the page and continue with the option shown.",,,⭐ REVIEW MATCH,https://memivi-usa.com/us-en-bd3-1,,,,,,,,
gpt_real_v2_new_150,104,154,"📋 CARD DETAILS REVIEW

Your card details review is available now.
Confirm the information before continuing.",,,📋 REVIEW DETAILS,https://memivi-usa.com/us-en-bd4-1,,,,,,,,
gpt_real_v2_new_150,105,155,"📥 NEW CARD NOTICE

{{first_name}}, a new card notice was added to your profile.
Open it and follow the next instruction.",,,📥 OPEN NOTICE,https://memivi-usa.com/us-en-bd5-1,,,,,,,,
gpt_real_v2_new_150,106,156,"🔎 APPLICATION REVIEW STEP

Your application review step is ready.
Check the card information and continue below.",,,🔎 REVIEW STEP,https://memivi-usa.com/us-en-bd6-1,,,,,,,,
gpt_real_v2_new_150,107,157,"✅ COMPLETE CARD STEP

{{first_name}}, a card step is waiting for completion.
Review it and complete the available action.",,,✅ COMPLETE STEP,https://memivi-usa.com/us-en-bd7-1,,,,,,,,
gpt_real_v2_new_150,108,158,"💳 SELECT YOUR CARD

Your card selection screen is ready.
Open it to view the option prepared for your profile.",,,💳 SELECT CARD,https://memivi-usa.com/us-en-bd8-1,,,,,,,,
gpt_real_v2_new_150,109,159,"📍 REQUEST STATUS OPEN

{{first_name}}, your request status is open for review.
Read the update and continue safely.",,,📍 OPEN STATUS,https://memivi-usa.com/us-en-bd9-1,,,,,,,,
gpt_real_v2_new_150,110,160,"📝 CARD REQUEST REVIEW

Your Credit Card request review is ready.
Check the details and confirm the next step.",,,📝 REVIEW NOW,https://memivi-usa.com/us-en-bd10-1,,,,,,,,
gpt_real_v2_new_150,111,161,"🔔 PROFILE CARD UPDATE

{{first_name}}, your profile has a card update available.
Open it to review the next instruction.",,,🔔 OPEN UPDATE,https://memivi-usa.com/us-en-bd1-1,,,,,,,,
gpt_real_v2_new_150,112,162,"📌 DETAILS STEP READY

Your details step is ready for the card request.
Verify the information and continue below.",,,📌 VERIFY INFO,https://memivi-usa.com/us-en-bd2-1,,,,,,,,
gpt_real_v2_new_150,113,163,"⭐ RECOMMENDED CARD READY

{{first_name}}, a recommended card option is ready.
Review it now and choose how to continue.",,,⭐ SEE CARD,https://memivi-usa.com/us-en-bd3-1,,,,,,,,
gpt_real_v2_new_150,114,164,"📬 CARD STATUS NOTICE

Your card status notice is waiting.
Read the update and follow the available step.",,,📬 READ STATUS,https://memivi-usa.com/us-en-bd4-1,,,,,,,,
gpt_real_v2_new_150,115,165,"🔐 SECURE REVIEW OPEN

{{first_name}}, your secure card review is open.
Check the details and continue from the page.",,,🔐 REVIEW SECURELY,https://memivi-usa.com/us-en-bd5-1,,,,,,,,
gpt_real_v2_new_150,116,166,"🟢 NEXT REQUEST STEP

Your next request step is available now.
Open the card page and complete the instruction.",,,🟢 OPEN STEP,https://memivi-usa.com/us-en-bd6-1,,,,,,,,
gpt_real_v2_new_150,117,167,"💼 CARD PROFILE ACTION

{{first_name}}, a card profile action is ready.
Review it and continue safely below.",,,💼 REVIEW ACTION,https://memivi-usa.com/us-en-bd7-1,,,,,,,,
gpt_real_v2_new_150,118,168,"📩 CHECK YOUR UPDATE

A card update is ready to check.
Open it now to review the current request details.",,,📩 CHECK UPDATE,https://memivi-usa.com/us-en-bd8-1,,,,,,,,
gpt_real_v2_new_150,119,169,"🔎 CARD REVIEW CHECK

{{first_name}}, your card review check is available.
Open the page and confirm the information.",,,🔎 CHECK REVIEW,https://memivi-usa.com/us-en-bd9-1,,,,,,,,
gpt_real_v2_new_150,120,170,"✅ REQUEST CONFIRMATION

Your request confirmation is ready.
Review the Credit Card details and complete it now.",,,✅ COMPLETE NOW,https://memivi-usa.com/us-en-bd10-1,,,,,,,,
gpt_real_v2_new_150,121,171,"💳 CARD OPTION ALERT

{{first_name}}, a card option alert is available.
Review the available details and continue below.",,,💳 VIEW CARD,https://memivi-usa.com/us-en-bd1-1,,,,,,,,
gpt_real_v2_new_150,122,172,"📋 FINAL DETAILS REVIEW

Your final details review is ready.
Check the card request information before continuing.",,,📋 FINAL REVIEW,https://memivi-usa.com/us-en-bd2-1,,,,,,,,
gpt_real_v2_new_150,123,173,"🔔 STATUS READY TO VIEW

{{first_name}}, your card status is ready to view.
Open the update and follow the next step.",,,🔔 VIEW STATUS,https://memivi-usa.com/us-en-bd3-1,,,,,,,,
gpt_real_v2_new_150,124,174,"📎 PROFILE DETAILS READY

Your profile details are ready for the card request.
Confirm the information to continue.",,,📎 CONFIRM PROFILE,https://memivi-usa.com/us-en-bd4-1,,,,,,,,
gpt_real_v2_new_150,125,175,"⭐ CARD CHOICE READY

{{first_name}}, your card choice is ready.
Open the page to review the option and continue.",,,⭐ CHOOSE CARD,https://memivi-usa.com/us-en-bd5-1,,,,,,,,
gpt_real_v2_new_150,126,176,"📥 CARD UPDATE WAITING

A card update is waiting for you.
Open it now and complete the available step below.",,,📥 OPEN UPDATE,https://memivi-usa.com/us-en-bd6-1,,,,,,,,
gpt_real_v2_new_150,127,177,"🔐 VERIFY CARD REQUEST

{{first_name}}, verify your card request details.
Open the secure page and confirm the information.",,,🔐 VERIFY REQUEST,https://memivi-usa.com/us-en-bd7-1,,,,,,,,
gpt_real_v2_new_150,128,178,"🟢 CONTINUE REVIEW

Your Credit Card review can continue now.
Check the update and follow the available instruction.",,,🟢 CONTINUE,https://memivi-usa.com/us-en-bd8-1,,,,,,,,
gpt_real_v2_new_150,129,179,"📬 REQUEST NOTICE OPEN

{{first_name}}, your request notice is open for review.
Read it and continue from the page below.",,,📬 READ NOTICE,https://memivi-usa.com/us-en-bd9-1,,,,,,,,
gpt_real_v2_new_150,130,180,"💳 CARD DETAILS NOTICE

Your card details notice is ready.
Open it to review the information prepared for you.",,,💳 OPEN DETAILS,https://memivi-usa.com/us-en-bd10-1,,,,,,,,
gpt_real_v2_new_150,131,181,"🔎 OPTION DETAILS READY

{{first_name}}, your option details are ready.
Review the card information and continue below.",,,🔎 REVIEW OPTION,https://memivi-usa.com/us-en-bd1-1,,,,,,,,
gpt_real_v2_new_150,132,182,"✅ CARD CONFIRMATION OPEN

Your card confirmation page is open now.
Confirm the details to keep the request active.",,,✅ CONFIRM CARD,https://memivi-usa.com/us-en-bd2-1,,,,,,,,
gpt_real_v2_new_150,133,183,"📍 PROFILE STATUS UPDATE

{{first_name}}, your profile status has a card update.
Open it to review what comes next.",,,📍 CHECK UPDATE,https://memivi-usa.com/us-en-bd3-1,,,,,,,,
gpt_real_v2_new_150,134,184,"⭐ CARD MATCH NOTICE

A card match notice is ready for your profile.
Review it and continue with the available option.",,,⭐ OPEN MATCH,https://memivi-usa.com/us-en-bd4-1,,,,,,,,
gpt_real_v2_new_150,135,185,"📩 REQUEST FOLLOW-UP

{{first_name}}, your card request has a follow-up ready.
Open the update and complete the next step.",,,📩 FOLLOW UP,https://memivi-usa.com/us-en-bd5-1,,,,,,,,
gpt_real_v2_new_150,136,186,"🔐 SECURE STATUS CHECK

Your secure status check is ready.
Review the card request information below.",,,🔐 CHECK SECURELY,https://memivi-usa.com/us-en-bd6-1,,,,,,,,
gpt_real_v2_new_150,137,187,"💼 CARD REVIEW ACTION

{{first_name}}, your card review action is available.
Open it now and continue with the step shown.",,,💼 START REVIEW,https://memivi-usa.com/us-en-bd7-1,,,,,,,,
gpt_real_v2_new_150,138,188,"📋 CONFIRM NEXT STEP

Your next step needs confirmation.
Review the Credit Card details and confirm below.",,,📋 CONFIRM STEP,https://memivi-usa.com/us-en-bd8-1,,,,,,,,
gpt_real_v2_new_150,139,189,"🔔 CARD REQUEST NOTICE

{{first_name}}, a Credit Card request notice is available.
Read it now and continue from the secure page.",,,🔔 READ NOTICE,https://memivi-usa.com/us-en-bd9-1,,,,,,,,
gpt_real_v2_new_150,140,190,"💳 REVIEW AVAILABLE CARD

An available card is ready for review.
Open the details page and continue with your request.",,,💳 REVIEW CARD,https://memivi-usa.com/us-en-bd10-1,,,,,,,,
gpt_real_v2_new_150,141,191,"📎 INFORMATION CONFIRMATION

{{first_name}}, your information confirmation is ready.
Check the card profile details and continue.",,,📎 CONFIRM INFO,https://memivi-usa.com/us-en-bd1-1,,,,,,,,
gpt_real_v2_new_150,142,192,"🟢 OPEN NEXT STEP

The next step is open for your card request.
Review the update and continue safely.",,,🟢 OPEN STEP,https://memivi-usa.com/us-en-bd2-1,,,,,,,,
gpt_real_v2_new_150,143,193,"⭐ CARD OPTIONS NOTICE

{{first_name}}, your card options notice is ready.
Open it to review the selection available now.",,,⭐ SEE OPTIONS,https://memivi-usa.com/us-en-bd3-1,,,,,,,,
gpt_real_v2_new_150,144,194,"📥 STATUS UPDATE READY

Your status update is ready for review.
Open the page and follow the available instruction.",,,📥 READ STATUS,https://memivi-usa.com/us-en-bd4-1,,,,,,,,
gpt_real_v2_new_150,145,195,"🔐 CARD ACCESS NOTICE

{{first_name}}, your card access notice is available.
Open it securely and review the next step.",,,🔐 OPEN ACCESS,https://memivi-usa.com/us-en-bd5-1,,,,,,,,
gpt_real_v2_new_150,146,196,"📋 REQUEST READY TO REVIEW

Your Credit Card request is ready to review.
Check the information and complete the available step.",,,📋 REVIEW NOW,https://memivi-usa.com/us-en-bd6-1,,,,,,,,
gpt_real_v2_new_150,147,197,"💳 CARD PROFILE MATCH

{{first_name}}, your profile has a card match ready.
Review the option and continue from the page.",,,💳 VIEW MATCH,https://memivi-usa.com/us-en-bd7-1,,,,,,,,
gpt_real_v2_new_150,148,198,"📣 CARD UPDATE ALERT

A card update alert is ready in your profile.
Open it to review the current request details and continue.",,,📣 OPEN ALERT,https://memivi-usa.com/us-en-bd8-1,,,,,,,,
gpt_real_v2_new_150,149,199,"🔎 FINAL OPTION CHECK

{{first_name}}, your final option check is available.
Review the card details and choose the next step below.",,,🔎 CHECK OPTION,https://memivi-usa.com/us-en-bd9-1,,,,,,,,
gpt_real_v2_new_150,150,200,"✅ COMPLETE REQUEST STEP

A request step is ready to complete.
Confirm the card details and continue below.",,,✅ COMPLETE STEP,https://memivi-usa.com/us-en-bd10-1,,,,,,,,
